308.0,1,Alabama,9,39,60,,Nov 04,,,,,,,,Final results-1
111.5,4,Indiana,11,49,41,,Apr 23,,,,,,,,Selzer-4
105.0,3,Indiana,11,44,51,,Apr 16,,,,,,,,IPFW U.-3
 58.0,3,Indiana,11,41,50,,Feb 28,,,,,,,,SurveyUSA-3
 34.5,2,Indiana,11,40,50,,Feb 04,,,,,,,,SurveyUSA-2
308.0,1,Iowa,7,54,44,,Nov 04,,,,,,,,Final results-1
302.5,4,Iowa,7,54,37,,Oct 31,,,,,,,,Selzer-4
301.5,2,Iowa,7,55,40,,Oct 29,,,,,,,,SurveyUSA-2
296.5,2,Iowa,7,52,42,,Oct 24,,,,,,,,Marist Coll.-2
296.0,1,Iowa,7,52,44,,Oct 23,,,,,,,,Rasmussen-1
295.5,2,Iowa,7,51,40,,Oct 23,,,,,,,,Mason-Dixon-2
293.5,4,Iowa,7,52,39,,Oct 22,,,,,,,,U. of Wisconsin-4
281.5,2,Iowa,7,54,41,,Oct 09,,,,,,,,SurveyUSA-2
268.0,1,Iowa,7,51,43,,Sep 25,,,,,,,,Rasmussen-1
262.5,4,Iowa,7,51,41,,Sep 21,,,,,,,,Marist Coll.-4
261.5,4,Iowa,7,51,44,,Sep 20,,,,,,,,ARG-4
260.5,2,Iowa,7,54,43,,Sep 18,,,,,,,,SurveyUSA-2
258.5,4,Iowa,7,45,45,,Sep 17,,,,,,,,U. of Wisconsin-4
252.0,3,Iowa,7,52,40,,Sep 10,,,,,,,,Selzer-3
244.0,3,Iowa,7,55,40,,Sep 02,,,,,,,,Opinion Research-3
220.5,10,Iowa,7,50,43,,Aug 13,,,,,,,,U. of Iowa-10
219.0,1,Iowa,7,46,41,,Aug 07,,,,,,,,Rasmussen-1
191.0,1,Iowa,7,51,41,,Jul 10,,,,,,,,Rasmussen-1
165.5,4,Iowa,7,49,45,,Jun 16,,,,,,,,SurveyUSA-4
161.0,1,Iowa,7,45,38,,Jun 10,,,,,,,,Rasmussen-1
141.5,2,Iowa,7,47,38,,May 22,,,,,,,,SurveyUSA-2
133.0,1,Iowa,7,44,42,,May 13,,,,,,,,Rasmussen-1
102.0,3,Iowa,7,49,42,,Apr 13,,,,,,,,SurveyUSA-3
 90.0,1,Iowa,7,46,42,,Mar 31,,,,,,,,Rasmussen-1
 74.0,3,Iowa,7,50,44,,Mar 16,,,,,,,,SurveyUSA-3
 58.0,3,Iowa,7,50,41,,Feb 28,,,,,,,,SurveyUSA-3
 49.0,1,Iowa,7,44,41,,Feb 18,,,,,,,,Rasmussen-1
 47.0,3,Iowa,7,51,41,,Feb 17,,,,,,,,SurveyUSA-3
308.0,1,Kansas,6,42,57,,Nov 04,,,,,,,,Final results-1
300.5,2,Kansas,6,37,58,,Oct 28,,,,,,,,SurveyUSA-2
294.5,2,Kansas,6,41,53,,Oct 22,,,,,,,,SurveyUSA-2
286.0,1,Kansas,6,41,54,,Oct 13,,,,,,,,Rasmussen-1
264.5,2,Kansas,6,41,53,,Sep 22,,,,,,,,SurveyUSA-2
261.0,1,Kansas,6,38,58,,Sep 18,,,,,,,,Rasmussen-1
251.5,4,Kansas,6,31,63,,Sep 10,,,,,,,,ARG-4
231.0,3,Kansas,6,35,58,,Aug 20,,,,,,,,SurveyUSA-3
223.0,1,Kansas,6,37,52,,Aug 11,,,,,,,,Rasmussen-1
195.0,1,Kansas,6,32,52,,Jul 14,,,,,,,,Rasmussen-1
162.0,1,Kansas,6,37,47,,Jun 11,,,,,,,,Rasmussen-1
137.0,3,Kansas,6,39,49,,May 18,,,,,,,,SurveyUSA-3
133.0,1,Kansas,6,34,55,,May 13,,,,,,,,Rasmussen-1
102.0,3,Kansas,6,37,54,,Apr 13,,,,,,,,SurveyUSA-3
 74.0,3,Kansas,6,39,51,,Mar 16,,,,,,,,SurveyUSA-3
 58.0,3,Kansas,6,41,50,,Feb 28,,,,,,,,SurveyUSA-3
 47.0,3,Kansas,6,44,50,,Feb 17,,,,,,,,SurveyUSA-3
308.0,1,Kentucky,8,41,57,,Nov 04,,,,,,,,Final results-1
303.5,4,Kentucky,8,40,56,,Nov 01,,,,,,,,SurveyUSA-4
302.0,1,Kentucky,8,43,55,,Oct 29,,,,,,,,Rasmussen-1
301.0,3,Kentucky,8,42,51,,Oct 29,,,,,,,,Mason-Dixon-3
294.0,1,Kentucky,8,44,52,,Oct 21,,,,,,,,Rasmussen-1
292.0,3,Kentucky,8,41,54,,Oct 20,,,,,,,,SurveyUSA-3
273.0,1,Kentucky,8,42,52,,Sep 30,,,,,,,,Rasmussen-1
266.5,4,Kentucky,8,41,53,,Sep 25,,,,,,,,Mason-Dixon-4
264.5,2,Kentucky,8,38,57,,Sep 22,,,,,,,,SurveyUSA-2
253.0,5,Kentucky,8,37,57,,Sep 12,,,,,,,,ARG-5
222.0,3,Kentucky,8,37,55,,Aug 11,,,,,,,,SurveyUSA-3
210.0,1,Kentucky,8,39,49,,Jul 29,,,,,,,,Rasmussen-1
205.5,10,Kentucky,8,39,49,,Jul 29,,,,,,,,Rasmussen-10
176.0,1,Kentucky,8,35,51,,Jun 25,,,,,,,,Rasmussen-1
165.5,4,Kentucky,8,41,53,,Jun 16,,,,,,,,SurveyUSA-4
137.0,3,Kentucky,8,32,56,,May 18,,,,,,,,SurveyUSA-3
102.0,3,Kentucky,8,29,63,,Apr 13,,,,,,,,SurveyUSA-3
 74.0,3,Kentucky,8,28,64,,Mar 16,,,,,,,,SurveyUSA-3
 58.0,3,Kentucky,8,33,54,,Feb 28,,,,,,,,SurveyUSA-3
 34.5,2,Kentucky,8,32,61,,Feb 04,,,,,,,,SurveyUSA-2
308.0,1,Louisiana,9,40,59,,Nov 04,,,,,,,,Final results-1
298.0,3,Louisiana,9,40,43,,Oct 26,,,,,,,,Loyola U.-3
294.5,4,Louisiana,9,38,51,,Oct 23,,,,,,,,Southeastern La. U.-4
294.0,1,Louisiana,9,41,57,,Oct 21,,,,,,,,Rasmussen-1
268.0,1,Louisiana,9,40,55,,Sep 25,,,,,,,,Rasmussen-1
253.5,4,Louisiana,9,43,50,,Sep 12,,,,,,,,ARG-4
229.0,1,Louisiana,9,38,55,,Aug 17,,,,,,,,Rasmussen-1
190.0,1,Louisiana,9,37,56,,Jul 09,,,,,,,,Rasmussen-1
178.0,3,Louisiana,9,36,52,,Jun 28,,,,,,,,Opinion Res.-3
148.0,1,Louisiana,9,41,50,,May 28,,,,,,,,Rasmussen-1
 99.0,1,Louisiana,9,41,52,,Apr 09,,,,,,,,Rasmussen-1
 92.0,15,Louisiana,9,35,51,,Apr 09,,,,,,,,Opinion Res.-15
 58.0,3,Louisiana,9,39,54,,Feb 28,,,,,,,,SurveyUSA-3
308.0,1,Maine,4,58,40,,Nov 04,,,,,,,,Final results-1
305.0,1,Maine,4,56,43,,Nov 01,,,,,,,,Rasmussen-1
292.5,2,Maine,4,54,39,,Oct 20,,,,,,,,SurveyUSA-2
290.5,4,Maine,4,56,35,,Oct 19,,,,,,,,Critical Insights-4
287.5,4,Maine,4,51,39,,Oct 16,,,,,,,,Pan Atlantic SMS-4
275.0,1,Maine,4,51,46,,Oct 02,,,,,,,,Rasmussen-1
265.5,2,Maine,4,49,44,,Sep 23,,,,,,,,SurveyUSA-2
260.0,1,Maine,4,50,46,,Sep 17,,,,,,,,Rasmussen-1
252.0,3,Maine,4,51,41,,Sep 10,,,,,,,,ARG-3
224.0,1,Maine,4,49,36,,Aug 12,,,,,,,,Rasmussen-1
198.0,1,Maine,4,46,36,,Jul 17,,,,,,,,Rasmussen-1
167.0,1,Maine,4,55,33,,Jun 16,,,,,,,,Rasmussen-1
165.0,9,Maine,4,37,26,,Jun 18,,,,,,,,Pan Atlantic SMS-9
165.0,27,Maine,4,51,31,,Jun 27,,,,,,,,Critical Insights-27
134.0,1,Maine,4,51,38,,May 14,,,,,,,,Rasmussen-1
 91.0,1,Maine,4,49,39,,Apr 01,,,,,,,,Rasmussen-1
 58.0,3,Maine,4,53,39,,Feb 28,,,,,,,,SurveyUSA-3
308.0,1,Maryland,10,62,36,,Nov 04,,,,,,,,Final results-1
263.0,1,Maryland,10,60,37,,Sep 20,,,,,,,,Rasmussen-1
261.0,3,Maryland,10,54,39,,Sep 19,,,,,,,,ARG-3
244.5,8,Maryland,10,52,38,,Sep 05,,,,,,,,Gonzales Research-8
230.0,1,Maryland,10,53,41,,Aug 18,,,,,,,,Rasmussen-1
 58.0,3,Maryland,10,53,40,,Feb 28,,,,,,,,SurveyUSA-3
 57.0,7,Maryland,10,51,37,,Mar 01,,,,,,,,Gonzales Res.-7
308.0,1,Massachusetts,12,62,36,,Nov 04,,,,,,,,Final results-1
300.5,2,Massachusetts,12,56,39,,Oct 28,,,,,,,,SurveyUSA-2
294.0,3,Massachusetts,12,53,34,,Oct 22,,,,,,,,Suffolk U.-3
286.5,2,Massachusetts,12,59,35,,Oct 14,,,,,,,,SurveyUSA-2
286.0,1,Massachusetts,12,62,34,,Oct 13,,,,,,,,Rasmussen-1
266.0,1,Massachusetts,12,58,38,,Sep 23,,,,,,,,Rasmussen-1
265.5,2,Massachusetts,12,55,39,,Sep 23,,,,,,,,SurveyUSA-2
264.0,3,Massachusetts,12,55,39,,Sep 22,,,,,,,,ARG-3
217.0,1,Massachusetts,12,51,36,,Aug 05,,,,,,,,Rasmussen-1
213.5,4,Massachusetts,12,47,38,,Aug 03,,,,,,,,Suffolk U.-4
181.0,1,Massachusetts,12,53,33,,Jun 30,,,,,,,,Rasmussen-1
177.0,3,Massachusetts,12,53,40,,Jun 27,,,,,,,,SurveyUSA-3
160.0,3,Massachusetts,12,53,30,,Jun 10,,,,,,,,Suffolk U.-3
149.0,1,Massachusetts,12,51,38,,May 29,,,,,,,,Rasmussen-1
137.0,3,Massachusetts,12,46,41,,May 18,,,,,,,,SurveyUSA-3
113.0,1,Massachusetts,12,51,39,,Apr 23,,,,,,,,Rasmussen-1
102.0,3,Massachusetts,12,48,46,,Apr 13,,,,,,,,SurveyUSA-3
 77.0,1,Massachusetts,12,49,42,,Mar 18,,,,,,,,Rasmussen-1
 74.0,3,Massachusetts,12,47,47,,Mar 16,,,,,,,,SurveyUSA-3
 58.0,3,Massachusetts,12,49,42,,Feb 28,,,,,,,,SurveyUSA-3
 47.0,3,Massachusetts,12,48,46,,Feb 17,,,,,,,,SurveyUSA-3
308.0,1,Michigan,17,57,41,,Nov 04,,,,,,,,Final results-1
302.5,4,Michigan,17,53,37,,Oct 31,,,,,,,,Selzer-4
301.0,1,Michigan,17,53,43,,Oct 28,,,,,,,,Rasmussen-1
300.0,3,Michigan,17,50,38,,Oct 28,,,,,,,,EPIC-MRA-3
293.5,4,Michigan,17,51,37,,Oct 22,,,,,,,,EPIC-MRA-4
293.5,4,Michigan,17,58,36,,Oct 22,,,,,,,,U. of Wisconsin-4
283.0,5,Michigan,17,54,38,,Oct 12,,,,,,,,Quinnipiac U.-5
281.0,1,Michigan,17,56,40,,Oct 08,,,,,,,,Rasmussen-1
266.0,3,Michigan,17,51,38,,Sep 24,,,,,,,,Selzer-3
265.0,3,Michigan,17,51,46,,Sep 23,,,,,,,,Opinion Research-3
264.0,1,Michigan,17,51,44,,Sep 21,,,,,,,,Rasmussen-1
264.0,3,Michigan,17,48,38,,Sep 22,,,,,,,,EPIC-MRA-3
263.5,6,Michigan,17,46,46,,Sep 23,,,,,,,,Mason-Dixon-6
263.0,5,Michigan,17,47,39,,Sep 22,,,,,,,,Financial Dynamics-5
260.5,4,Michigan,17,48,46,,Sep 19,,,,,,,,ARG-4
260.5,8,Michigan,17,48,44,,Sep 21,,,,,,,,Quinnipiac U.-8
260.0,5,Michigan,17,43,46,,Sep 19,,,,,,,,Marketing Resource Grp.-5
259.5,2,Michigan,17,52,43,,Sep 17,,,,,,,,Marist Coll.-2
258.5,4,Michigan,17,43,42,,Sep 17,,,,,,,,EPIC-MRA-4
258.5,4,Michigan,17,48,44,,Sep 17,,,,,,,,U. of Wisconsin-4
253.0,1,Michigan,17,51,46,,Sep 10,,,,,,,,Rasmussen-1
252.5,2,Michigan,17,44,45,,Sep 10,,,,,,,,Insider Advantage-2
251.0,3,Michigan,17,49,45,,Sep 09,,,,,,,,Opinion Research-3
231.5,4,Michigan,17,43,41,,Aug 21,,,,,,,,EPIC-MRA-4
230.5,4,Michigan,17,46,39,,Aug 20,,,,,,,,Selzer-4
219.0,1,Michigan,17,47,40,,Aug 07,,,,,,,,Rasmussen-1
199.0,9,Michigan,17,46,42,,Jul 22,,,,,,,,Quinnipiac U.-9
195.5,4,Michigan,17,43,41,,Jul 16,,,,,,,,EPIC-MRA-4
191.0,1,Michigan,17,50,42,,Jul 10,,,,,,,,Rasmussen-1
171.5,8,Michigan,17,48,42,,Jun 24,,,,,,,,Quinnipiac U.-8
160.0,1,Michigan,17,45,42,,Jun 09,,,,,,,,Rasmussen-1
147.5,2,Michigan,17,37,41,,May 28,,,,,,,,SurveyUSA-2
140.5,4,Michigan,17,40,44,,May 22,,,,,,,,EPIC-MRA-4
128.0,1,Michigan,17,44,45,,May 08,,,,,,,,Rasmussen-1
127.0,1,Michigan,17,44,45,,May 07,,,,,,,,Rasmussen-1
 95.5,6,Michigan,17,43,41,,Apr 08,,,,,,,,EPIC-MRA-6
 84.0,1,Michigan,17,42,43,,Mar 25,,,,,,,,Rasmussen-1
 69.0,1,Michigan,17,41,44,,Mar 10,,,,,,,,Rasmussen-1
 58.0,3,Michigan,17,46,45,,Feb 28,,,,,,,,SurveyUSA-3
308.0,1,Minnesota,10,54,44,,Nov 04,,,,,,,,Final results-1
304.0,3,Minnesota,10,49,46,,Nov 01,,,,,,,,SurveyUSA-3
303.0,3,Minnesota,10,53,42,,Oct 31,,,,,,,,Princeton Survey-3
301.0,1,Minnesota,10,55,43,,Oct 28,,,,,,,,Rasmussen-1
300.5,2,Minnesota,10,48,40,,Oct 28,,,,,,,,Mason-Dixon-2
299.0,5,Minnesota,10,56,37,,Oct 28,,,,,,,,U. of Minnesota-5
295.0,1,Minnesota,10,56,41,,Oct 22,,,,,,,,Rasmussen-1
293.5,4,Minnesota,10,57,38,,Oct 22,,,,,,,,U. of Wisconsin-4
291.0,5,Minnesota,10,50,40,,Oct 20,,,,,,,,Financial Dynamics-5
291.0,9,Minnesota,10,42,37,,Oct 22,,,,,,,,St. Cloud State U.-9
290.0,3,Minnesota,10,50,44,,Oct 18,,,,,,,,SurveyUSA-3
289.5,2,Minnesota,10,52,41,,Oct 17,,,,,,,,Princeton Survey-2
289.5,2,Minnesota,10,52,41,,Oct 17,,,,,,,,Star Tribune-2
283.0,5,Minnesota,10,51,40,,Oct 12,,,,,,,,Quinnipiac U.-5
280.0,1,Minnesota,10,52,45,,Oct 07,,,,,,,,Rasmussen-1
279.5,2,Minnesota,10,49,47,,Oct 07,,,,,,,,SurveyUSA-2
278.5,4,Minnesota,10,47,46,,Oct 07,,,,,,,,ARG-4
277.0,3,Minnesota,10,54,40,,Oct 05,,,,,,,,U. of Minnesota-3
274.0,3,Minnesota,10,55,37,,Oct 02,,,,,,,,Princeton Survey-3
273.5,2,Minnesota,10,46,47,,Oct 01,,,,,,,,SurveyUSA-2
272.0,3,Minnesota,10,54,43,,Sep 30,,,,,,,,Opinion Research-3
262.0,3,Minnesota,10,48,47,,Sep 20,,,,,,,,ARG-3
261.0,1,Minnesota,10,52,44,,Sep 18,,,,,,,,Rasmussen-1
260.5,8,Minnesota,10,47,45,,Sep 21,,,,,,,,Quinnipiac U.-8
258.5,4,Minnesota,10,47,45,,Sep 17,,,,,,,,U. of Wisconsin-4
254.0,3,Minnesota,10,45,45,,Sep 12,,,,,,,,Princeton Survey-3
253.5,2,Minnesota,10,49,47,,Sep 11,,,,,,,,SurveyUSA-2
244.0,3,Minnesota,10,53,41,,Sep 02,,,,,,,,Opinion Research-3
225.5,2,Minnesota,10,47,45,,Aug 14,,,,,,,,SurveyUSA-2
225.0,1,Minnesota,10,46,42,,Aug 13,,,,,,,,Rasmussen-1
224.0,11,Minnesota,10,48,38,,Aug 17,,,,,,,,U. of Minnesota-11
203.0,1,Minnesota,10,49,37,,Jul 22,,,,,,,,Rasmussen-1
199.0,9,Minnesota,10,46,44,,Jul 22,,,,,,,,Quinnipiac U.-9
191.0,1,Minnesota,10,52,34,,Jul 10,,,,,,,,Rasmussen-1
171.5,8,Minnesota,10,54,37,,Jun 24,,,,,,,,Quinnipiac U.-8
165.5,4,Minnesota,10,47,46,,Jun 16,,,,,,,,SurveyUSA-4
162.0,1,Minnesota,10,52,39,,Jun 11,,,,,,,,Rasmussen-1
142.0,1,Minnesota,10,53,38,,May 22,,,,,,,,Rasmussen-1
137.0,3,Minnesota,10,47,42,,May 18,,,,,,,,SurveyUSA-3
133.5,4,Minnesota,10,51,38,,May 15,,,,,,,,Star Tribune-4
112.0,1,Minnesota,10,52,38,,Apr 22,,,,,,,,Rasmussen-1
102.0,3,Minnesota,10,49,43,,Apr 13,,,,,,,,SurveyUSA-3
 78.0,1,Minnesota,10,47,43,,Mar 19,,,,,,,,Rasmussen-1
 74.0,3,Minnesota,10,46,47,,Mar 16,,,,,,,,SurveyUSA-3
 58.0,3,Minnesota,10,49,42,,Feb 28,,,,,,,,SurveyUSA-3
 47.0,1,Minnesota,10,53,38,,Feb 16,,,,,,,,Rasmussen-1
 47.0,3,Minnesota,10,55,40,,Feb 17,,,,,,,,SurveyUSA-3
308.0,1,Mississippi,6,43,56,,Nov 04,,,,,,,,Final results-1
300.0,1,Mississippi,6,45,53,,Oct 27,,,,,,,,Rasmussen-1
291.0,11,Mississippi,6,33,46,,Oct 23,,,,,,,,U. of South Alabama-11
291.0,11,Mississippi,6,33,46,,Oct 23,,,,,,,,USA Polling Group-11
273.0,1,Mississippi,6,44,52,,Sep 30,,,,,,,,Rasmussen-1
257.5,4,Mississippi,6,39,55,,Sep 16,,,,,,,,ARG-4
233.0,1,Mississippi,6,41,54,,Aug 21,,,,,,,,Rasmussen-1
209.0,1,Mississippi,6,41,52,,Jul 28,,,,,,,,Rasmussen-1
175.0,1,Mississippi,6,44,50,,Jun 24,,,,,,,,Rasmussen-1
147.0,1,Mississippi,6,44,50,,May 27,,,,,,,,Rasmussen-1
 58.0,3,Mississippi,6,41,54,,Feb 28,,,,,,,,SurveyUSA-3
308.0,1,Missouri,11,48,49,,Nov 04,,,,,,,,Final results-1
304.5,4,Missouri,11,47,46,,Nov 02,,,,,,,,Zogby-4
302.5,2,Missouri,11,46,47,,Oct 30,,,,,,,,Mason-Dixon-2
302.0,1,Missouri,11,47,50,,Oct 29,,,,,,,,Insider Advantage-1
302.0,3,Missouri,11,48,48,,Oct 30,,,,,,,,ARG-3
299.0,1,Missouri,11,48,47,,Oct 26,,,,,,,,Rasmussen-1
298.5,2,Missouri,11,48,48,,Oct 26,,,,,,,,SurveyUSA-2
298.5,6,Missouri,11,48,50,,Oct 28,,,,,,,,Opinion Research-6
297.5,4,Missouri,11,48,46,,Oct 26,,,,,,,,Zogby-4
295.5,2,Missouri,11,45,46,,Oct 23,,,,,,,,Mason-Dixon-2
292.0,1,Missouri,11,49,44,,Oct 19,,,,,,,,Rasmussen-1
291.0,3,Missouri,11,44,45,,Oct 19,,,,,,,,Suffolk U.-3
288.0,1,Missouri,11,52,46,,Oct 15,,,,,,,,Rasmussen-1
285.5,4,Missouri,11,48,49,,Oct 14,,,,,,,,Opinion Research-4
285.0,1,Missouri,11,50,47,,Oct 12,,,,,,,,Rasmussen-1
284.5,2,Missouri,11,51,43,,Oct 12,,,,,,,,SurveyUSA-2
278.0,1,Missouri,11,50,47,,Oct 05,,,,,,,,Rasmussen-1
278.0,3,Missouri,11,46,49,,Oct 06,,,,,,,,ARG-3
272.0,3,Missouri,11,49,48,,Sep 30,,,,,,,,Opinion Research-3
266.5,2,Missouri,11,46,48,,Sep 24,,,,,,,,SurveyUSA-2
256.0,5,Missouri,11,45,50,,Sep 15,,,,,,,,ARG-5
254.0,1,Missouri,11,46,51,,Sep 11,,,,,,,,Rasmussen-1
251.0,3,Missouri,11,45,50,,Sep 09,,,,,,,,Opinion Research-3
219.0,1,Missouri,11,41,48,,Aug 07,,,,,,,,Rasmussen-1
211.0,3,Missouri,11,44,49,,Jul 31,,,,,,,,SurveyUSA-3
188.0,1,Missouri,11,42,47,,Jul 07,,,,,,,,Rasmussen-1
172.0,3,Missouri,11,43,50,,Jun 22,,,,,,,,SurveyUSA-3
154.0,1,Missouri,11,43,42,,Jun 03,,,,,,,,Rasmussen-1
137.0,3,Missouri,11,45,43,,May 18,,,,,,,,SurveyUSA-3
126.0,1,Missouri,11,41,47,,May 06,,,,,,,,Rasmussen-1
102.0,3,Missouri,11,42,50,,Apr 13,,,,,,,,SurveyUSA-3
 83.0,1,Missouri,11,38,53,,Mar 24,,,,,,,,Rasmussen-1
 74.0,3,Missouri,11,39,53,,Mar 16,,,,,,,,SurveyUSA-3
 58.0,3,Missouri,11,42,48,,Feb 28,,,,,,,,SurveyUSA-3
 47.0,3,Missouri,11,49,43,,Feb 17,,,,,,,,SurveyUSA-3
 43.0,1,Missouri,11,40,42,,Feb 12,,,,,,,,Rasmussen-1
308.0,1,Montana,3,47,50,,Nov 04,,,,,,,,Final results-1
302.0,1,Montana,3,46,50,,Oct 29,,,,,,,,Rasmussen-1
302.0,3,Montana,3,46,49,,Oct 30,,,,,,,,ARG-3
297.0,3,Montana,3,44,48,,Oct 25,,,,,,,,Mason-Dixon-3
291.0,5,Montana,3,44,40,,Oct 20,,,,,,,,Montana State U.-5
280.0,3,Montana,3,45,50,,Oct 08,,,,,,,,ARG-3
274.0,1,Montana,3,44,52,,Oct 01,,,,,,,,Rasmussen-1
265.0,3,Montana,3,43,54,,Sep 23,,,,,,,,Opinion Research-3
251.0,1,Montana,3,42,53,,Sep 08,,,,,,,,Rasmussen-1
251.0,3,Montana,3,47,49,,Sep 09,,,,,,,,ARG-3
210.0,1,Montana,3,44,45,,Jul 29,,,,,,,,Rasmussen-1
182.0,1,Montana,3,48,43,,Jul 01,,,,,,,,Rasmussen-1
140.0,3,Montana,3,39,47,,May 21,,,,,,,,Mason-Dixon-3
 96.0,1,Montana,3,43,48,,Apr 06,,,,,,,,Rasmussen-1
 58.0,3,Montana,3,39,47,,Feb 28,,,,,,,,SurveyUSA-3
308.0,1,Nebraska,5,42,57,,Nov 04,,,,,,,,Obama_won_NE-02 Final results-1
273.0,1,Nebraska,5,37,56,,Sep 30,,,,,,,,Rasmussen-1
257.5,6,Nebraska,5,34,60,,Sep 17,,,,,,,,ARG-6
209.0,1,Nebraska,5,32,50,,Jul 28,,,,,,,,Rasmussen-1
174.0,1,Nebraska,5,36,52,,Jun 23,,,,,,,,Rasmussen-1
137.0,3,Nebraska,5,40,49,,May 18,,,,,,,,SurveyUSA-3
135.0,1,Nebraska,5,39,50,,May 15,,,,,,,,Rasmussen-1
 58.0,3,Nebraska,5,42,45,,Feb 28,,,,,,,,SurveyUSA-3
308.0,1,Nevada,5,55,43,,Nov 04,,,,,,,,Final results-1
304.5,4,Nevada,5,51,43,,Nov 02,,,,,,,,Zogby-4
301.5,2,Nevada,5,47,43,,Oct 29,,,,,,,,Mason-Dixon-2
300.0,1,Nevada,5,50,46,,Oct 27,,,,,,,,Rasmussen-1
299.0,1,Nevada,5,50,40,,Oct 26,,,,,,,,Suffolk U.-1
298.5,6,Nevada,5,52,45,,Oct 28,,,,,,,,Opinion Research-6
297.5,4,Nevada,5,48,44,,Oct 26,,,,,,,,Zogby-4
297.5,4,Nevada,5,52,40,,Oct 26,,,,,,,,GfK Roper-4
293.0,3,Nevada,5,51,46,,Oct 21,,,,,,,,Opinion Research-3
292.0,1,Nevada,5,47,47,,Oct 19,,,,,,,,Insider Advantage-1
289.0,1,Nevada,5,50,45,,Oct 16,,,,,,,,Rasmussen-1
286.0,1,Nevada,5,49,46,,Oct 13,,,,,,,,Insider Advantage-1
281.5,2,Nevada,5,47,45,,Oct 09,,,,,,,,Mason-Dixon-2
279.0,1,Nevada,5,49,47,,Oct 06,,,,,,,,Insider Advantage-1
275.0,1,Nevada,5,51,47,,Oct 02,,,,,,,,Rasmussen-1
273.0,1,Nevada,5,48,47,,Sep 30,,,,,,,,Insider Advantage-1
272.0,3,Nevada,5,51,47,,Sep 30,,,,,,,,Opinion Research-3
271.0,3,Nevada,5,47,49,,Sep 29,,,,,,,,ARG-3
262.0,5,Nevada,5,45,46,,Sep 21,,,,,,,,Suffolk U.-5
256.0,3,Nevada,5,46,49,,Sep 14,,,,,,,,ARG-3
254.0,1,Nevada,5,46,49,,Sep 11,,,,,,,,Rasmussen-1
252.5,2,Nevada,5,45,46,,Sep 10,,,,,,,,Insider Advantage-2
237.0,3,Nevada,5,49,44,,Aug 26,,,,,,,,Opinion Research-3
226.0,3,Nevada,5,39,46,,Aug 15,,,,,,,,Mason-Dixon-3
223.0,1,Nevada,5,42,45,,Aug 11,,,,,,,,Rasmussen-1
197.0,1,Nevada,5,42,40,,Jul 16,,,,,,,,Rasmussen-1
169.0,1,Nevada,5,42,45,,Jun 18,,,,,,,,Rasmussen-1
161.0,3,Nevada,5,42,44,,Jun 11,,,,,,,,Mason-Dixon-3
140.0,1,Nevada,5,40,46,,May 20,,,,,,,,Rasmussen-1
111.0,1,Nevada,5,43,48,,Apr 21,,,,,,,,Rasmussen-1
 78.0,1,Nevada,5,45,41,,Mar 19,,,,,,,,Rasmussen-1
 58.0,3,Nevada,5,46,41,,Feb 28,,,,,,,,SurveyUSA-3
 43.0,1,Nevada,5,50,38,,Feb 12,,,,,,,,Rasmussen-1
308.0,1,New Hampshire,4,54,45,,Nov 04,,,,,,,,Final results-1
303.0,1,New Hampshire,4,50,46,,Oct 30,,,,,,,,Rasmussen-1
302.5,2,New Hampshire,4,53,42,,Oct 30,,,,,,,,SurveyUSA-2
